trade_date,close,exchange_ticker
2016-12-12,170.67110137218663,CHOLAFIN
2016-12-13,164.48111028321952,CHOLAFIN
2016-12-14,159.06609430681723,CHOLAFIN
2016-12-15,165.67790729249685,CHOLAFIN
2016-12-16,162.2542830610396,CHOLAFIN
2016-12-19,168.12055036880875,CHOLAFIN
2016-12-20,170.77900929925264,CHOLAFIN
2016-12-21,177.22405548855752,CHOLAFIN
2016-12-22,177.00823963442556,CHOLAFIN
2016-12-23,183.40423676597317,CHOLAFIN
2016-12-26,182.5802125956511,CHOLAFIN
2016-12-27,185.83707003073363,CHOLAFIN
2016-12-28,184.29692961715546,CHOLAFIN
2016-12-29,193.88111550292544,CHOLAFIN
2016-12-30,185.71935229211618,CHOLAFIN
2016-12-02,838.1271559467406,GLENMARK
2016-12-05,847.5601586881496,GLENMARK
2016-12-06,846.3931892768413,GLENMARK
2016-12-01,852.2766600588542,GLENMARK
2016-12-07,847.122545158909,GLENMARK
2016-12-15,880.6729157340237,GLENMARK
2016-12-08,867.4958861313337,GLENMARK
2016-12-12,889.133443966009,GLENMARK
2016-12-13,887.8692271037584,GLENMARK
2016-12-16,904.4012937639598,GLENMARK
2016-12-14,884.805932399074,GLENMARK
2016-12-09,878.1444820095222,GLENMARK
2016-12-19,916.1196116025143,GLENMARK
2016-12-27,865.6968082889001,GLENMARK
2016-12-20,911.451733957281,GLENMARK
2016-12-22,900.0737821970247,GLENMARK
2016-12-28,873.0876145605195,GLENMARK
2016-12-23,900.2196533734383,GLENMARK
2016-12-21,915.0498896421484,GLENMARK
2016-12-29,863.3142457408121,GLENMARK
2016-12-30,863.9949778974087,GLENMARK
2016-12-26,864.2380965247646,GLENMARK
2016-12-01,36.4551809607551,TATASTEEL
2016-12-02,36.1703748594992,TATASTEEL
2016-12-05,36.80228839666073,TATASTEEL
2016-12-06,37.242847834540946,TATASTEEL
2016-12-07,36.65988534603277,TATASTEEL
2016-12-08,38.38652233489667,TATASTEEL
2016-12-09,38.31977090491481,TATASTEEL
2016-12-12,37.75460879773514,TATASTEEL
2016-12-13,37.478702887143484,TATASTEEL
2016-12-14,37.180546499891214,TATASTEEL
2016-12-15,37.318499455187045,TATASTEEL
2016-12-16,36.851239445314086,TATASTEEL
2016-12-19,36.52193239073695,TATASTEEL
2016-12-20,35.91226933023604,TATASTEEL
2016-12-21,36.00127123687851,TATASTEEL
2016-12-22,34.906547785176144,TATASTEEL
2016-12-23,34.78639521120881,TATASTEEL
2016-12-26,33.82962471480228,TATASTEEL
2016-12-27,34.924348166504636,TATASTEEL
2016-12-28,34.57279063526689,TATASTEEL
2016-12-29,34.91989807117252,TATASTEEL
2016-12-30,34.8219959738658,TATASTEEL
2016-12-01,2551.4701409588138,HEROMOTOCO
2016-12-02,2546.032037569474,HEROMOTOCO
2016-12-05,2578.5806857968473,HEROMOTOCO
2016-12-06,2556.6683280221537,HEROMOTOCO
2016-12-07,2581.6596119805176,HEROMOTOCO
2016-12-08,2652.0750536616047,HEROMOTOCO
2016-12-09,2620.965903390233,HEROMOTOCO
2016-12-12,2569.0640048655023,HEROMOTOCO
2016-12-13,2567.6644929638337,HEROMOTOCO
2016-12-14,2526.798745435117,HEROMOTOCO
2016-12-15,2534.675998138793,HEROMOTOCO
2016-12-16,2501.4475869877524,HEROMOTOCO
2016-12-19,2484.8533744393985,HEROMOTOCO
2016-12-20,2446.3068180620176,HEROMOTOCO
2016-12-21,2416.557193637981,HEROMOTOCO
2016-12-22,2398.2035946989586,HEROMOTOCO
2016-12-23,2431.2320755783326,HEROMOTOCO
2016-12-26,2405.2411402616335,HEROMOTOCO
2016-12-27,2427.1135119819937,HEROMOTOCO
2016-12-28,2400.4428137416276,HEROMOTOCO
2016-12-29,2428.2331215033287,HEROMOTOCO
2016-12-30,2434.0710854360027,HEROMOTOCO
2016-12-01,131.71634666337124,PNB
2016-12-02,129.44620794200034,PNB
2016-12-05,131.04013512934586,PNB
2016-12-06,129.4945087658593,PNB
2016-12-07,126.93456510133467,PNB
2016-12-08,128.57679311253912,PNB
2016-12-09,130.60542771461525,PNB
2016-12-12,126.40325603888614,PNB
2016-12-13,125.00253214697645,PNB
2016-12-14,122.78069424946449,PNB
2016-12-15,122.00788106772121,PNB
2016-12-16,120.99356376668315,PNB
2016-12-19,120.12414893722195,PNB
2016-12-20,117.32270115340255,PNB
2016-12-21,116.45328632394134,PNB
2016-12-22,115.34236737518538,PNB
2016-12-23,115.92197726149284,PNB
2016-12-26,111.14019569945626,PNB
2016-12-27,112.05791135277642,PNB
2016-12-28,110.07757757455924,PNB
2016-12-29,109.30476439281597,PNB
2016-12-30,111.5266022903279,PNB
2016-12-02,337.59152637239185,BRITANNIA
2016-12-05,347.75284079155546,BRITANNIA
2016-12-01,340.60249621423105,BRITANNIA
2016-12-06,340.7272444939306,BRITANNIA
2016-12-07,339.62719148203456,BRITANNIA
2016-12-12,337.6198782541417,BRITANNIA
2016-12-08,344.61712267001667,BRITANNIA
2016-12-13,333.2650292173573,BRITANNIA
2016-12-09,343.09746180822214,BRITANNIA
2016-12-15,331.17266034421476,BRITANNIA
2016-12-14,333.6052517983561,BRITANNIA
2016-12-16,328.34881292192495,BRITANNIA
2016-12-19,328.83646528802313,BRITANNIA
2016-12-20,325.71775829553434,BRITANNIA
2016-12-27,320.58606769880265,BRITANNIA
2016-12-21,322.9506146367442,BRITANNIA
2016-12-28,322.0320136680475,BRITANNIA
2016-12-22,318.74886576140926,BRITANNIA
2016-12-23,321.0793904412509,BRITANNIA
2016-12-29,326.9709114688799,BRITANNIA
2016-12-26,318.3689505459607,BRITANNIA
2016-12-30,327.3281451789286,BRITANNIA
2016-12-01,632.5933970990327,TORNTPHARM
2016-12-02,612.0236563554776,TORNTPHARM
2016-12-05,607.2960253337545,TORNTPHARM
2016-12-06,611.9781983648842,TORNTPHARM
2016-12-07,610.8417486000469,TORNTPHARM
2016-12-08,610.8644775953436,TORNTPHARM
2016-12-09,608.8415970139332,TORNTPHARM
2016-12-12,612.4327782708191,TORNTPHARM
2016-12-13,596.5679395536904,TORNTPHARM
2016-12-14,601.3864865566006,TORNTPHARM
2016-12-15,594.454142991093,TORNTPHARM
2016-12-16,593.4995251886297,TORNTPHARM
2016-12-19,591.317541640142,TORNTPHARM
2016-12-20,586.9081165525733,TORNTPHARM
2016-12-21,603.5457411097915,TORNTPHARM
2016-12-22,590.0447179035243,TORNTPHARM
2016-12-23,582.8850843850494,TORNTPHARM
2016-12-26,573.9980472240218,TORNTPHARM
2016-12-27,586.8626585619799,TORNTPHARM
2016-12-28,588.4991462233455,TORNTPHARM
2016-12-29,583.5214962533584,TORNTPHARM
2016-12-30,598.7499231021781,TORNTPHARM
2016-12-01,621.27772105312,PIDILITIND
2016-12-02,613.5849278401736,PIDILITIND
2016-12-05,614.7461041742032,PIDILITIND
2016-12-06,615.8588981609817,PIDILITIND
2016-12-07,619.9713976773368,PIDILITIND
2016-12-08,623.5516913739282,PIDILITIND
2016-12-09,619.6327212465781,PIDILITIND
2016-12-12,587.9422837970186,PIDILITIND
2016-12-13,591.1839010628514,PIDILITIND
2016-12-14,593.1675773001521,PIDILITIND
2016-12-15,591.9096362716199,PIDILITIND
2016-12-16,587.5068426717575,PIDILITIND
2016-12-19,582.7169902938851,PIDILITIND
2016-12-20,579.7172847643085,PIDILITIND
2016-12-21,571.4439033843471,PIDILITIND
2016-12-22,574.7822853446824,PIDILITIND
2016-12-23,568.0087567295094,PIDILITIND
2016-12-26,556.5421404309665,PIDILITIND
2016-12-27,564.7187571164253,PIDILITIND
2016-12-28,569.5086094942976,PIDILITIND
2016-12-29,570.1375800085638,PIDILITIND
2016-12-30,570.7181681755785,PIDILITIND
2016-12-01,3479.0591843131056,ULTRACEMCO
2016-12-02,3493.625497586548,ULTRACEMCO
2016-12-05,3490.799925112101,ULTRACEMCO
2016-12-06,3509.4584467968116,ULTRACEMCO
2016-12-07,3476.477195672663,ULTRACEMCO
2016-12-08,3500.7868623062673,ULTRACEMCO
2016-12-09,3477.354097475077,ULTRACEMCO
2016-12-12,3373.4899506557485,ULTRACEMCO
2016-12-13,3280.3434925325982,ULTRACEMCO
2016-12-14,3229.97035566056,ULTRACEMCO
2016-12-15,3180.71770442494,ULTRACEMCO
2016-12-16,3096.0966804919317,ULTRACEMCO
2016-12-19,3027.9419237375973,ULTRACEMCO
2016-12-20,3064.869232972612,ULTRACEMCO
2016-12-21,3110.41940993137,ULTRACEMCO
2016-12-22,3063.017995834181,ULTRACEMCO
2016-12-23,3027.3573225359874,ULTRACEMCO
2016-12-26,3009.47826912009,ULTRACEMCO
2016-12-27,3075.5382049019895,ULTRACEMCO
2016-12-28,3078.4124941432374,ULTRACEMCO
2016-12-29,3133.657307695357,ULTRACEMCO
2016-12-30,3166.7847091199083,ULTRACEMCO
2016-12-01,353.2731553650811,TVSMOTOR
2016-12-02,344.4773747621138,TVSMOTOR
2016-12-05,343.0354435157257,TVSMOTOR
2016-12-14,365.43344220962064,TVSMOTOR
2016-12-09,349.37994099983325,TVSMOTOR
2016-12-12,353.3212197399607,TVSMOTOR
2016-12-06,341.20899727030076,TVSMOTOR
2016-12-15,364.7124765864266,TVSMOTOR
2016-12-07,346.64027163169595,TVSMOTOR
2016-12-13,367.4040815796844,TVSMOTOR
2016-12-16,363.5589315893161,TVSMOTOR
2016-12-19,361.54022784437285,TVSMOTOR
2016-12-22,352.93670474092386,TVSMOTOR
2016-12-20,356.2050822327369,TVSMOTOR
2016-12-23,356.30121098249606,TVSMOTOR
2016-12-21,356.73379035641256,TVSMOTOR
2016-12-26,352.4079966172483,TVSMOTOR
2016-12-27,338.03674852824696,TVSMOTOR
2016-12-08,349.2357478751945,TVSMOTOR
2016-12-30,346.5441428819367,TVSMOTOR
2016-12-28,339.7670660239127,TVSMOTOR
2016-12-29,350.53348599694374,TVSMOTOR
2016-12-01,262.8579531220612,MUTHOOTFIN
2016-12-06,259.5929073313764,MUTHOOTFIN
2016-12-02,257.2856083059592,MUTHOOTFIN
2016-12-09,264.38164115771406,MUTHOOTFIN
2016-12-05,255.28304688767255,MUTHOOTFIN
2016-12-07,260.115314657886,MUTHOOTFIN
2016-12-12,258.5916266222331,MUTHOOTFIN
2016-12-08,260.2459164895134,MUTHOOTFIN
2016-12-14,242.30993161268512,MUTHOOTFIN
2016-12-13,252.23567081636676,MUTHOOTFIN
2016-12-15,235.69277214356399,MUTHOOTFIN
2016-12-19,232.51479424063083,MUTHOOTFIN
2016-12-20,232.34065846512766,MUTHOOTFIN
2016-12-22,236.7811207404589,MUTHOOTFIN
2016-12-21,233.42900706202258,MUTHOOTFIN
2016-12-27,237.0858583475895,MUTHOOTFIN
2016-12-16,235.03976298542702,MUTHOOTFIN
2016-12-23,239.4366913168825,MUTHOOTFIN
2016-12-30,246.1409186737552,MUTHOOTFIN
2016-12-28,238.95781793424874,MUTHOOTFIN
2016-12-26,234.77855932217224,MUTHOOTFIN
2016-12-29,245.44437557174246,MUTHOOTFIN
2016-12-01,880.4968073642062,AMARAJABAT
2016-12-02,861.6210288874698,AMARAJABAT
2016-12-05,853.791076334157,AMARAJABAT
2016-12-06,859.8033613304507,AMARAJABAT
2016-12-07,854.5367861011391,AMARAJABAT
2016-12-08,867.2604590002725,AMARAJABAT
2016-12-09,864.6970816762713,AMARAJABAT
2016-12-12,839.203129017568,AMARAJABAT
2016-12-13,845.3086277347347,AMARAJABAT
2016-12-14,839.3429495988773,AMARAJABAT
2016-12-15,848.0584325004814,AMARAJABAT
2016-12-16,842.6520366898607,AMARAJABAT
2016-12-19,839.7624113428047,AMARAJABAT
2016-12-20,819.3486064716676,AMARAJABAT
2016-12-21,826.8989178623622,AMARAJABAT
2016-12-22,810.5399098491906,AMARAJABAT
2016-12-23,826.8523110019257,AMARAJABAT
2016-12-26,813.7557832193013,AMARAJABAT
2016-12-27,810.5865167096271,AMARAJABAT
2016-12-28,811.5186539183547,AMARAJABAT
2016-12-29,814.4548861258471,AMARAJABAT
2016-12-30,811.2390127557364,AMARAJABAT
2016-12-06,5724.999334662089,NESTLEIND
2016-12-01,5741.582545042739,NESTLEIND
2016-12-02,5693.066375829927,NESTLEIND
2016-12-05,5691.284708598949,NESTLEIND
2016-12-07,5739.6638264863,NESTLEIND
2016-12-08,5784.2055072607745,NESTLEIND
2016-12-09,5818.69255135604,NESTLEIND
2016-12-19,5524.109991434734,NESTLEIND
2016-12-12,5783.289516713756,NESTLEIND
2016-12-14,5711.338459245414,NESTLEIND
2016-12-15,5657.844611299506,NESTLEIND
2016-12-16,5601.465393130487,NESTLEIND
2016-12-20,5420.7862577309925,NESTLEIND
2016-12-22,5283.296076623444,NESTLEIND
2016-12-23,5316.042738679373,NESTLEIND
2016-12-13,5797.807966884006,NESTLEIND
2016-12-21,5355.2929336191355,NESTLEIND
2016-12-27,5383.780239631426,NESTLEIND
2016-12-28,5402.191649626508,NESTLEIND
2016-12-29,5472.402325055513,NESTLEIND
2016-12-26,5347.552813496825,NESTLEIND
2016-12-30,5521.911614121889,NESTLEIND
2016-12-01,374.29137037547576,CADILAHC
2016-12-02,370.4076119380255,CADILAHC
2016-12-05,372.3260950215853,CADILAHC
2016-12-06,368.86346701711153,CADILAHC
2016-12-07,365.96234625660657,CADILAHC
2016-12-08,370.31402739736404,CADILAHC
2016-12-09,366.28989214892164,CADILAHC
2016-12-12,365.1668776609842,CADILAHC
2016-12-13,358.89671343666697,CADILAHC
2016-12-14,359.3646361399742,CADILAHC
2016-12-15,355.7616313245083,CADILAHC
2016-12-16,352.06504196838097,CADILAHC
2016-12-19,347.52619174630064,CADILAHC
2016-12-20,347.15185358365477,CADILAHC
2016-12-21,344.20394055281906,CADILAHC
2016-12-22,333.02058794377564,CADILAHC
2016-12-23,315.2395252180998,CADILAHC
2016-12-26,317.0644237609981,CADILAHC
2016-12-27,328.24777637004155,CADILAHC
2016-12-28,327.35872323375776,CADILAHC
2016-12-29,328.2009840997108,CADILAHC
2016-12-30,333.7692642690672,CADILAHC
2016-12-01,105.31145561708219,DLF
2016-12-02,103.0598075682537,DLF
2016-12-05,106.57800764454821,DLF
2016-12-06,108.8296556933767,DLF
2016-12-07,105.02999961097863,DLF
2016-12-08,106.10891430104226,DLF
2016-12-09,107.79765033766364,DLF
2016-12-12,106.29655163844464,DLF
2016-12-13,105.1707276140304,DLF
2016-12-14,105.49909295448457,DLF
2016-12-15,105.73363962623753,DLF
2016-12-16,104.93618094227743,DLF
2016-12-19,104.88927160792684,DLF
2016-12-20,106.06200496669167,DLF
2016-12-21,110.1900263895439,DLF
2016-12-22,108.0791063437672,DLF
2016-12-23,106.71873564759998,DLF
2016-12-26,98.65033013929794,DLF
2016-12-27,101.55870886903472,DLF
2016-12-28,100.85506885377582,DLF
2016-12-29,103.57581024611024,DLF
2016-12-30,104.5139969331221,DLF
2016-12-01,2189.998659841557,BAJAJ-AUTO
2016-12-02,2195.240224039107,BAJAJ-AUTO
2016-12-05,2227.2584611528246,BAJAJ-AUTO
2016-12-06,2221.2042513432516,BAJAJ-AUTO
2016-12-07,2193.3711391314537,BAJAJ-AUTO
2016-12-08,2258.017097567906,BAJAJ-AUTO
2016-12-09,2210.517961545145,BAJAJ-AUTO
2016-12-12,2157.6959967636312,BAJAJ-AUTO
2016-12-13,2160.9465792117244,BAJAJ-AUTO
2016-12-14,2152.2919034436763,BAJAJ-AUTO
2016-12-15,2170.2920037499925,BAJAJ-AUTO
2016-12-16,2161.2310051759328,BAJAJ-AUTO
2016-12-19,2147.0909715267276,BAJAJ-AUTO
2016-12-20,2101.4609204116196,BAJAJ-AUTO
2016-12-21,2100.8920684832037,BAJAJ-AUTO
2016-12-22,2083.745246069512,BAJAJ-AUTO
2016-12-23,2128.156328766585,BAJAJ-AUTO
2016-12-26,2113.447443188963,BAJAJ-AUTO
2016-12-27,2140.3460129469345,BAJAJ-AUTO
2016-12-28,2139.8177932991193,BAJAJ-AUTO
2016-12-29,2154.689207999145,BAJAJ-AUTO
2016-12-30,2139.045779967697,BAJAJ-AUTO
2016-12-01,291.94360903549557,BAJAJFINSV
2016-12-02,295.75269194860795,BAJAJFINSV
2016-12-05,301.11619852769707,BAJAJFINSV
2016-12-06,297.87326353126633,BAJAJFINSV
2016-12-07,293.72151214226767,BAJAJFINSV
2016-12-08,297.5156964259937,BAJAJFINSV
2016-12-09,297.68951376883456,BAJAJFINSV
2016-12-12,295.51431387842615,BAJAJFINSV
2016-12-13,285.5371983993613,BAJAJFINSV
2016-12-14,275.69913679456903,BAJAJFINSV
2016-12-15,269.2430640604802,BAJAJFINSV
2016-12-16,281.06760958345365,BAJAJFINSV
2016-12-19,271.433162580275,BAJAJFINSV
2016-12-20,267.6439445063444,BAJAJFINSV
2016-12-21,264.1924286985046,BAJAJFINSV
2016-12-22,253.28663198768996,BAJAJFINSV
2016-12-23,260.2691229600968,BAJAJFINSV
2016-12-26,260.0158462605287,BAJAJFINSV
2016-12-27,272.5008976862973,BAJAJFINSV
2016-12-28,278.18224169229546,BAJAJFINSV
2016-12-29,285.27895548999766,BAJAJFINSV
2016-12-30,287.52864852733785,BAJAJFINSV
2016-12-01,61.65783541277246,IOC
2016-12-02,61.057507319111075,IOC
2016-12-05,60.22946856923332,IOC
2016-12-06,61.20241410033968,IOC
2016-12-07,62.84814111572173,IOC
2016-12-08,63.47952066250351,IOC
2016-12-09,62.641131428252294,IOC
2016-12-12,61.17136264721927,IOC
2016-12-13,62.30991592830119,IOC
2016-12-14,61.92694800648272,IOC
2016-12-15,61.64748492839898,IOC
2016-12-16,61.3473208815683,IOC
2016-12-19,63.14830516255242,IOC
2016-12-20,62.579028522011455,IOC
2016-12-21,63.95564294368322,IOC
2016-12-22,63.40706727188921,IOC
2016-12-23,64.84578459980182,IOC
2016-12-26,63.748633256213786,IOC
2016-12-27,65.68417383405304,IOC
2016-12-28,65.45646317783665,IOC
2016-12-29,66.85377856825536,IOC
2016-12-30,67.2884989119412,IOC
2016-12-01,898.0434117217206,BAJFINANCE
2016-12-02,870.832951751592,BAJFINANCE
2016-12-05,886.3046031786507,BAJFINANCE
2016-12-06,882.1788294647683,BAJFINANCE
2016-12-07,875.302539941631,BAJFINANCE
2016-12-08,895.4402449736758,BAJFINANCE
2016-12-09,880.5088734377208,BAJFINANCE
2016-12-12,828.6911202455082,BAJFINANCE
2016-12-13,821.962179783581,BAJFINANCE
2016-12-14,833.7501046803876,BAJFINANCE
2016-12-15,838.7108564077937,BAJFINANCE
2016-12-16,835.7638751835921,BAJFINANCE
2016-12-19,808.3569497985167,BAJFINANCE
2016-12-20,791.5591568205671,BAJFINANCE
2016-12-21,774.6631311351443,BAJFINANCE
2016-12-22,751.873143001318,BAJFINANCE
2016-12-23,794.6534871059789,BAJFINANCE
2016-12-26,795.6849305344494,BAJFINANCE
2016-12-27,795.439348765766,BAJFINANCE
2016-12-28,805.7046666967352,BAJFINANCE
2016-12-29,818.6222677294858,BAJFINANCE
2016-12-30,827.3158623408807,BAJFINANCE
2016-12-01,151.24052757448663,BANKBARODA
2016-12-02,150.7725803975854,BANKBARODA
2016-12-05,152.08283249290892,BANKBARODA
2016-12-06,151.89565362214842,BANKBARODA
2016-12-07,147.40336072389633,BANKBARODA
2016-12-08,148.33925507769885,BANKBARODA
2016-12-09,151.6616800336978,BANKBARODA
2016-12-12,148.71361281921986,BANKBARODA
2016-12-13,150.11745434992363,BANKBARODA
2016-12-14,148.19887092462847,BANKBARODA
2016-12-15,149.64950717302239,BANKBARODA
2016-12-16,149.41553358457176,BANKBARODA
2016-12-19,149.134765278431,BANKBARODA
2016-12-20,145.76554560474193,BANKBARODA
2016-12-21,147.40336072389633,BANKBARODA
2016-12-22,145.11041955708018,BANKBARODA
2016-12-23,143.191836131785,BANKBARODA
2016-12-26,137.90403303280078,BANKBARODA
2016-12-27,140.29056363499723,BANKBARODA
2016-12-28,140.52453722344785,BANKBARODA
2016-12-29,141.78799460108124,BANKBARODA
2016-12-30,143.56619387330602,BANKBARODA
2016-12-06,340.8273455690704,RBLBANK
2016-12-09,344.5516990217303,RBLBANK
2016-12-01,345.3357734328166,RBLBANK
2016-12-02,339.79824790451966,RBLBANK
2016-12-07,338.1320897809613,RBLBANK
2016-12-05,343.4245920557937,RBLBANK
2016-12-14,333.47664796513646,RBLBANK
2016-12-12,342.00345718569986,RBLBANK
2016-12-08,347.0509362070678,RBLBANK
2016-12-13,337.64204327403235,RBLBANK
2016-12-15,348.6190850292404,RBLBANK
2016-12-27,323.7247224772508,RBLBANK
2016-12-16,345.3357734328166,RBLBANK
2016-12-19,339.45521534966946,RBLBANK
2016-12-20,338.0830851302684,RBLBANK
2016-12-22,333.42764331444357,RBLBANK
2016-12-28,321.3724992439919,RBLBANK
2016-12-23,329.8993084645553,RBLBANK
2016-12-21,337.348015369875,RBLBANK
2016-12-30,328.4291689437685,RBLBANK
2016-12-29,325.04784804595886,RBLBANK
2016-12-26,324.2147689841797,RBLBANK
2016-12-01,436.53057578168114,ZEEL
2016-12-02,422.69820395293465,ZEEL
2016-12-05,422.17352778012014,ZEEL
2016-12-06,426.13244799317516,ZEEL
2016-12-09,438.86776964240033,ZEEL
2016-12-07,421.12417543449106,ZEEL
2016-12-12,431.4746053891048,ZEEL
2016-12-08,431.99928156191936,ZEEL
2016-12-13,421.4580602717367,ZEEL
2016-12-14,422.07813211233565,ZEEL
2016-12-19,421.12417543449106,ZEEL
2016-12-15,417.5945357264661,ZEEL
2016-12-20,427.8495700132954,ZEEL
2016-12-16,421.74424727509006,ZEEL
2016-12-21,421.12417543449106,ZEEL
2016-12-22,421.21957110227555,ZEEL
2016-12-27,416.2112985435915,ZEEL
2016-12-23,422.26892344790457,ZEEL
2016-12-28,422.69820395293465,ZEEL
2016-12-26,411.9184934932909,ZEEL
2016-12-29,426.9910090032353,ZEEL
2016-12-30,432.1900728974883,ZEEL
2016-12-01,479.88764475851076,RELIANCE
2016-12-02,478.4447352779039,RELIANCE
2016-12-09,494.89390335682253,RELIANCE
2016-12-05,478.01186243372183,RELIANCE
2016-12-06,483.4708699686846,RELIANCE
2016-12-12,494.0522061598018,RELIANCE
2016-12-07,480.5610025161273,RELIANCE
2016-12-08,490.61327189768866,RELIANCE
2016-12-14,509.58753156766943,RELIANCE
2016-12-13,500.11242597835076,RELIANCE
2016-12-15,506.43717920167774,RELIANCE
2016-12-19,511.05448953961974,RELIANCE
2016-12-22,506.6295671324252,RELIANCE
2016-12-16,508.45725247452737,RELIANCE
2016-12-27,512.0885746673881,RELIANCE
2016-12-23,508.5293979485577,RELIANCE
2016-12-28,504.8740272643536,RELIANCE
2016-12-20,508.81797984467914,RELIANCE
2016-12-21,511.39116841842804,RELIANCE
2016-12-26,503.7918451538984,RELIANCE
2016-12-29,512.4493020375398,RELIANCE
2016-12-30,520.6017406029688,RELIANCE
2016-12-01,173.10656677104384,COALINDIA
2016-12-12,172.54141310871591,COALINDIA
2016-12-07,172.54141310871591,COALINDIA
2016-12-02,172.85224762299626,COALINDIA
2016-12-05,172.5696707918323,COALINDIA
2016-12-13,172.90876298922905,COALINDIA
2016-12-06,172.76747457364706,COALINDIA
2016-12-08,176.38445801254582,COALINDIA
2016-12-14,165.0248693997545,COALINDIA
2016-12-09,173.191339820393,COALINDIA
2016-12-22,162.56645096862798,COALINDIA
2016-12-23,162.6794817010936,COALINDIA
2016-12-15,163.9793351244478,COALINDIA
2016-12-16,162.90554316602476,COALINDIA
2016-12-20,164.2336542724954,COALINDIA
2016-12-26,161.06879376345898,COALINDIA
2016-12-30,169.54609869837788,COALINDIA
2016-12-21,165.13790013222007,COALINDIA
2016-12-19,162.39690486992964,COALINDIA
2016-12-27,163.3011507296543,COALINDIA
2016-12-28,166.83336111920383,COALINDIA
2016-12-29,168.78314125423518,COALINDIA
2016-12-01,675.2146789103172,SUNPHARMA
2016-12-02,674.1384531573763,SUNPHARMA
2016-12-05,667.3535516714445,SUNPHARMA
2016-12-06,660.849404729758,SUNPHARMA
2016-12-07,621.4033912632718,SUNPHARMA
2016-12-08,632.3528184888445,SUNPHARMA
2016-12-09,629.8260275906354,SUNPHARMA
2016-12-12,633.0079124254172,SUNPHARMA
2016-12-13,640.4479078479218,SUNPHARMA
2016-12-14,634.8796093870535,SUNPHARMA
2016-12-15,608.2547201077764,SUNPHARMA
2016-12-16,605.8215140576491,SUNPHARMA
2016-12-19,591.6902019972946,SUNPHARMA
2016-12-20,587.6192611057354,SUNPHARMA
2016-12-21,575.032099038731,SUNPHARMA
2016-12-22,570.0721020903945,SUNPHARMA
2016-12-23,583.5015277901355,SUNPHARMA
2016-12-26,572.0373839001128,SUNPHARMA
2016-12-27,581.2554914361718,SUNPHARMA
2016-12-28,581.4894535563764,SUNPHARMA
2016-12-29,575.2660611589355,SUNPHARMA
2016-12-30,589.5845429154537,SUNPHARMA
2016-12-01,83.39651623920112,PFC
2016-12-02,82.05443158415409,PFC
2016-12-05,80.8684032843451,PFC
2016-12-06,81.05567091063072,PFC
