trade_date,close,exchange_ticker
2018-12-03,1126.9405587872564,PIDILITIND
2018-12-04,1136.2355191175905,PIDILITIND
2018-12-05,1132.077247390862,PIDILITIND
2018-12-06,1110.2096301926547,PIDILITIND
2018-12-07,1115.493081327792,PIDILITIND
2018-12-10,1098.8110735770342,PIDILITIND
2018-12-11,1097.0499231986553,PIDILITIND
2018-12-12,1127.2830046941635,PIDILITIND
2018-12-13,1137.11609430678,PIDILITIND
2018-12-14,1142.0081786911664,PIDILITIND
2018-12-17,1159.7175241626453,PIDILITIND
2018-12-18,1142.9865955680439,PIDILITIND
2018-12-19,1175.0786691296187,PIDILITIND
2018-12-20,1166.9088882076935,PIDILITIND
2018-12-21,1117.7434401446098,PIDILITIND
2018-12-24,1094.7506435379937,PIDILITIND
2018-12-26,1080.172232072522,PIDILITIND
2018-12-27,1089.6628757782319,PIDILITIND
2018-12-28,1078.1664774749238,PIDILITIND
2018-12-31,1083.9391370484996,PIDILITIND
2018-12-03,51.466842597994905,TATASTEEL
2018-12-04,51.47640714781799,TATASTEEL
2018-12-05,49.515674434086534,TATASTEEL
2018-12-06,48.79833319735551,TATASTEEL
2018-12-07,48.71225224894779,TATASTEEL
2018-12-10,48.09533878535912,TATASTEEL
2018-12-11,47.894483239074425,TATASTEEL
2018-12-12,49.759570454575076,TATASTEEL
2018-12-13,48.994406468728656,TATASTEEL
2018-12-14,49.1187456164287,TATASTEEL
2018-12-17,50.11824107294059,TATASTEEL
2018-12-18,50.405177567633,TATASTEEL
2018-12-19,50.44343576692532,TATASTEEL
2018-12-20,50.05607149909057,TATASTEEL
2018-12-21,49.75478817966354,TATASTEEL
2018-12-24,49.13309244116333,TATASTEEL
2018-12-26,49.10918106660562,TATASTEEL
2018-12-27,48.444444853901544,TATASTEEL
2018-12-28,49.05179376766714,TATASTEEL
2018-12-31,49.83608685315971,TATASTEEL
2018-12-03,608.3460984864026,GLENMARK
2018-12-07,630.705288369649,GLENMARK
2018-12-05,613.2876262286518,GLENMARK
2018-12-10,621.3604190749005,GLENMARK
2018-12-06,612.064475797402,GLENMARK
2018-12-04,606.4379838136529,GLENMARK
2018-12-12,644.4534992168968,GLENMARK
2018-12-11,650.7160294248959,GLENMARK
2018-12-13,662.7518296683938,GLENMARK
2018-12-14,654.1897766496452,GLENMARK
2018-12-19,672.1945509976424,GLENMARK
2018-12-17,669.9439542041426,GLENMARK
2018-12-20,671.9009948941424,GLENMARK
2018-12-18,671.3628087043925,GLENMARK
2018-12-24,662.5071995821438,GLENMARK
2018-12-21,657.7613759088947,GLENMARK
2018-12-26,656.6360775121448,GLENMARK
2018-12-27,668.427247669393,GLENMARK
2018-12-28,681.7840503786408,GLENMARK
2018-12-31,678.1635251021413,GLENMARK
2018-12-03,3963.4562310026477,ULTRACEMCO
2018-12-04,3947.443750306603,ULTRACEMCO
2018-12-05,3887.115382668905,ULTRACEMCO
2018-12-06,3784.7236483097927,ULTRACEMCO
2018-12-07,3851.319898299459,ULTRACEMCO
2018-12-10,3698.5892338010995,ULTRACEMCO
2018-12-11,3794.1254718377454,ULTRACEMCO
2018-12-12,3851.2219626377096,ULTRACEMCO
2018-12-13,3867.577218149878,ULTRACEMCO
2018-12-14,3922.3722208987283,ULTRACEMCO
2018-12-17,3926.5344865230827,ULTRACEMCO
2018-12-18,3925.4082264129634,ULTRACEMCO
2018-12-19,4000.2310719895886,ULTRACEMCO
2018-12-20,3956.943509496305,ULTRACEMCO
2018-12-21,3902.050571085705,ULTRACEMCO
2018-12-24,3836.2867742209096,ULTRACEMCO
2018-12-26,3913.606979172147,ULTRACEMCO
2018-12-27,3900.287729174214,ULTRACEMCO
2018-12-28,3922.2742852369784,ULTRACEMCO
2018-12-31,3908.563292592047,ULTRACEMCO
2018-12-03,69.0218772944472,PNB
2018-12-04,67.18644598780689,PNB
2018-12-05,66.60683610149943,PNB
2018-12-06,63.853689141538965,PNB
2018-12-07,63.75708749382106,PNB
2018-12-10,62.64616854506508,PNB
2018-12-11,66.36533198220465,PNB
2018-12-12,68.39396658428078,PNB
2018-12-13,68.92527564672928,PNB
2018-12-14,70.18109706706213,PNB
2018-12-17,70.37430036249793,PNB
2018-12-18,71.72672343054869,PNB
2018-12-19,74.33496791893229,PNB
2018-12-20,73.51385391333004,PNB
2018-12-21,73.75535803262481,PNB
