trade_date,close,exchange_ticker
2013-12-02,499.1840724543652,HINDUNILVR
2013-12-03,496.5256449941203,HINDUNILVR
2013-12-04,490.5227442774384,HINDUNILVR
2013-12-05,484.8199885965906,HINDUNILVR
2013-12-06,479.93191229872093,HINDUNILVR
2013-12-09,480.017668023245,HINDUNILVR
2013-12-10,482.976240519324,HINDUNILVR
2013-12-11,484.9057443211146,HINDUNILVR
2013-12-12,482.5903397589658,HINDUNILVR
2013-12-13,480.9609809930093,HINDUNILVR
2013-12-16,477.83089704788233,HINDUNILVR
2013-12-17,477.5307520120482,HINDUNILVR
2013-12-18,478.5598207063365,HINDUNILVR
2013-12-19,475.9013932460917,HINDUNILVR
2013-12-20,487.6928053681455,HINDUNILVR
2013-12-23,484.6913550098045,HINDUNILVR
2013-12-24,484.6055992852805,HINDUNILVR
2013-12-26,483.3192634174201,HINDUNILVR
2013-12-27,487.73568323040746,HINDUNILVR
2013-12-30,491.68044655851276,HINDUNILVR
2013-12-31,489.36504199636397,HINDUNILVR
2013-12-11,605.05,SRTRANSFIN
2013-12-16,616.7,SRTRANSFIN
2013-12-02,601.05,SRTRANSFIN
2013-12-03,596.55,SRTRANSFIN
2013-12-04,586.5,SRTRANSFIN
2013-12-05,591.05,SRTRANSFIN
2013-12-06,589.65,SRTRANSFIN
2013-12-17,620.2,SRTRANSFIN
2013-12-09,600.2,SRTRANSFIN
2013-12-10,599.7,SRTRANSFIN
2013-12-12,607.5,SRTRANSFIN
2013-12-13,597.1,SRTRANSFIN
2013-12-18,631.8,SRTRANSFIN
2013-12-19,639.65,SRTRANSFIN
2013-12-20,659.95,SRTRANSFIN
2013-12-23,647.65,SRTRANSFIN
2013-12-24,667.75,SRTRANSFIN
2013-12-26,662.2,SRTRANSFIN
2013-12-27,675.25,SRTRANSFIN
2013-12-30,676.5,SRTRANSFIN
2013-12-31,672.6,SRTRANSFIN
2013-12-02,503.6836801484946,GLENMARK
2013-12-11,508.5077743937632,GLENMARK
2013-12-05,509.0866657031955,GLENMARK
2013-12-06,506.6263776381085,GLENMARK
2013-12-03,501.8987652777453,GLENMARK
2013-12-12,504.64849899754836,GLENMARK
2013-12-04,506.2404500984871,GLENMARK
2013-12-09,513.0906639267685,GLENMARK
2013-12-13,504.4555352277377,GLENMARK
2013-12-10,519.1690226758069,GLENMARK
2013-12-16,501.6575605654819,GLENMARK
2013-12-26,513.6695552362006,GLENMARK
2013-12-17,506.52989575320316,GLENMARK
2013-12-20,507.39823271735145,GLENMARK
2013-12-27,519.6996730427865,GLENMARK
2013-12-23,509.81027983998575,GLENMARK
2013-12-18,503.2495116664205,GLENMARK
2013-12-19,505.179149364528,GLENMARK
2013-12-30,513.9590008909169,GLENMARK
2013-12-31,515.0685425673286,GLENMARK
2013-12-24,522.9318161871164,GLENMARK
2013-12-02,36.0839138415132,TATASTEEL
2013-12-03,36.216477815949325,TATASTEEL
2013-12-04,36.5832381452226,TATASTEEL
2013-12-05,37.24163921825536,TATASTEEL
2013-12-06,37.3565279961,TATASTEEL
2013-12-09,37.20187002592452,TATASTEEL
2013-12-10,37.409553585874455,TATASTEEL
2013-12-11,36.9632548719395,TATASTEEL
2013-12-12,36.4771869656737,TATASTEEL
2013-12-13,36.6892893247715,TATASTEEL
2013-12-16,36.13693943128765,TATASTEEL
2013-12-17,36.11926423469617,TATASTEEL
2013-12-18,36.66719532903215,TATASTEEL
2013-12-19,36.30485379890674,TATASTEEL
2013-12-20,36.93674207705227,TATASTEEL
2013-12-23,37.396297188430836,TATASTEEL
2013-12-24,36.97651126938311,TATASTEEL
2013-12-26,37.59072435093716,TATASTEEL
2013-12-27,37.56421155604993,TATASTEEL
2013-12-30,37.60839954752864,TATASTEEL
2013-12-31,37.48909197053612,TATASTEEL
2013-12-02,184.05507829589624,ICICIBANK
2013-12-03,183.56462554660092,ICICIBANK
2013-12-04,180.3259461848749,ICICIBANK
2013-12-05,192.0968121679626,ICICIBANK
2013-12-06,193.4582413513514,ICICIBANK
2013-12-09,203.23347200972023,ICICIBANK
2013-12-10,195.90204901594356,ICICIBANK
2013-12-11,195.90204901594356,ICICIBANK
2013-12-12,191.54716684547648,ICICIBANK
2013-12-13,183.4969768915257,ICICIBANK
2013-12-16,185.6194534445106,ICICIBANK
2013-12-17,185.74629467277666,ICICIBANK
2013-12-18,185.32349057855654,ICICIBANK
2013-12-19,179.8608616812328,ICICIBANK
2013-12-20,183.95360531328342,ICICIBANK
2013-12-23,185.70401426335462,ICICIBANK
2013-12-24,185.83931157350506,ICICIBANK
2013-12-26,185.97460888365552,ICICIBANK
2013-12-27,187.76729824314876,ICICIBANK
2013-12-30,185.4757000524758,ICICIBANK
2013-12-31,185.82239940973628,ICICIBANK
2013-12-02,223.34266848114027,HCLTECH
2013-12-03,220.5132998713814,HCLTECH
2013-12-04,220.15839649176004,HCLTECH
2013-12-05,218.60076499231093,HCLTECH
2013-12-06,222.13008193410073,HCLTECH
2013-12-09,225.4425134772331,HCLTECH
2013-12-10,227.70009330871315,HCLTECH
2013-12-11,231.94907543695734,HCLTECH
2013-12-12,232.80675860437552,HCLTECH
2013-12-13,232.88562602206915,HCLTECH
2013-12-16,233.78274289833416,HCLTECH
2013-12-17,230.7562057443412,HCLTECH
2013-12-18,237.31611505866914,HCLTECH
2013-12-19,244.96603951586115,HCLTECH
2013-12-20,245.29304405872043,HCLTECH
2013-12-23,245.87768854443848,HCLTECH
2013-12-24,245.30295328729193,HCLTECH
2013-12-26,246.71997297301533,HCLTECH
2013-12-27,246.94788523015964,HCLTECH
2013-12-30,247.07670520158905,HCLTECH
2013-12-31,250.2179306587521,HCLTECH
2013-12-02,100.85024343099566,BRITANNIA
2013-12-03,101.42169639638433,BRITANNIA
2013-12-04,99.67372261990133,BRITANNIA
2013-12-11,99.64010773958435,BRITANNIA
2013-12-05,98.58123900959944,BRITANNIA
2013-12-06,97.19742643655042,BRITANNIA
2013-12-12,98.6092514098636,BRITANNIA
2013-12-09,97.43273059876927,BRITANNIA
2013-12-10,97.32068099771266,BRITANNIA
2013-12-13,99.69613254011266,BRITANNIA
2013-12-16,98.57563652954663,BRITANNIA
2013-12-20,100.13872846428625,BRITANNIA
2013-12-26,101.70742287907869,BRITANNIA
2013-12-23,99.11347461461831,BRITANNIA
2013-12-24,101.52814351738812,BRITANNIA
2013-12-31,103.15286273270887,BRITANNIA
