,trade_date,tcp_id,close,equity_series_code,exchange_ticker
38290,2015-12-17,10100814,200.17833633983182,EQ,MARICO
38291,2015-12-18,10100814,201.8209618542638,EQ,MARICO
38402,2015-12-01,10100408,50.56609553229298,EQ,GAIL
38403,2015-12-02,10100408,50.798631924790975,EQ,GAIL
38404,2015-12-03,10100408,50.43221094267292,EQ,GAIL
38405,2015-12-08,10100408,47.86021751049803,EQ,GAIL
38406,2015-12-09,10100408,47.46561029898627,EQ,GAIL
38407,2015-12-04,10100408,50.17853487812964,EQ,GAIL
38408,2015-12-10,10100408,48.4309886557204,EQ,GAIL
38409,2015-12-07,10100408,50.425164385324486,EQ,GAIL
38410,2015-12-16,10100408,48.47326799981094,EQ,GAIL
38411,2015-12-11,10100408,47.73337947822639,EQ,GAIL
38412,2015-12-17,10100408,48.38870931162986,EQ,GAIL
38413,2015-12-18,10100408,47.867264067846456,EQ,GAIL
38414,2015-12-21,10100408,47.40219128285045,EQ,GAIL
38415,2015-12-22,10100408,47.691100134135844,EQ,GAIL
38416,2015-12-23,10100408,50.516769630854,EQ,GAIL
38417,2015-12-30,10100408,51.88380175644832,EQ,GAIL
38418,2015-12-14,10100408,47.9659158707244,EQ,GAIL
38419,2015-12-24,10100408,51.04526143198583,EQ,GAIL
38420,2015-12-31,10100408,52.863273227879304,EQ,GAIL
38421,2015-12-28,10100408,51.01002864524371,EQ,GAIL
38422,2015-12-15,10100408,48.02228832951179,EQ,GAIL
38423,2015-12-29,10100408,51.587846347814505,EQ,GAIL
38424,2015-12-03,10100883,24.172646116575628,EQ,NATIONALUM
38425,2015-12-01,10100883,24.974289992890636,EQ,NATIONALUM
38426,2015-12-04,10100883,25.220949647141406,EQ,NATIONALUM
38427,2015-12-02,10100883,24.974289992890636,EQ,NATIONALUM
38428,2015-12-07,10100883,24.820127708983904,EQ,NATIONALUM
38429,2015-12-11,10100883,23.648494351292737,EQ,NATIONALUM
38430,2015-12-08,10100883,24.265143486919666,EQ,NATIONALUM
38431,2015-12-09,10100883,23.401834697041966,EQ,NATIONALUM
38432,2015-12-16,10100883,24.542635597951783,EQ,NATIONALUM
38433,2015-12-14,10100883,23.77182417841812,EQ,NATIONALUM
38434,2015-12-17,10100883,25.560106671736218,EQ,NATIONALUM
38435,2015-12-15,10100883,24.23431103013832,EQ,NATIONALUM
38436,2015-12-10,10100883,23.895154005543507,EQ,NATIONALUM
38437,2015-12-21,10100883,27.379221621835658,EQ,NATIONALUM
38438,2015-12-18,10100883,25.837598782768335,EQ,NATIONALUM
38439,2015-12-22,10100883,25.467609301392176,EQ,NATIONALUM
38440,2015-12-24,10100883,25.2826145607041,EQ,NATIONALUM
38441,2015-12-30,10100883,24.974289992890636,EQ,NATIONALUM
38442,2015-12-28,10100883,24.881792622546595,EQ,NATIONALUM
38443,2015-12-23,10100883,24.727630338639862,EQ,NATIONALUM
38444,2015-12-31,10100883,24.635132968295824,EQ,NATIONALUM
38445,2015-12-29,10100883,24.665965425077168,EQ,NATIONALUM
38552,2015-12-01,10101117,40.33844625964651,EQ,SAIL
38553,2015-12-02,10101117,41.07265780826962,EQ,SAIL
38554,2015-12-03,10101117,40.33844625964651,EQ,SAIL
38555,2015-12-04,10101117,40.33844625964651,EQ,SAIL
38556,2015-12-07,10101117,40.16569060114695,EQ,SAIL
38557,2015-12-16,10101117,38.99958990627494,EQ,SAIL
38558,2015-12-11,10101117,38.783645333150496,EQ,SAIL
38559,2015-12-08,10101117,38.394945101526496,EQ,SAIL
38560,2015-12-17,10101117,41.50454695451851,EQ,SAIL
38561,2015-12-18,10101117,40.98627997901985,EQ,SAIL
38562,2015-12-09,10101117,37.703922467528265,EQ,SAIL
38563,2015-12-21,10101117,41.850058271517625,EQ,SAIL
38564,2015-12-14,10101117,39.43147905252383,EQ,SAIL
38565,2015-12-22,10101117,41.07265780826962,EQ,SAIL
38566,2015-12-10,10101117,38.26537835765182,EQ,SAIL
38567,2015-12-23,10101117,41.89324718614252,EQ,SAIL
38568,2015-12-30,10101117,41.07265780826962,EQ,SAIL
38569,2015-12-31,10101117,41.76368044226785,EQ,SAIL
38570,2015-12-24,10101117,42.19556958851674,EQ,SAIL
38571,2015-12-15,10101117,38.99958990627494,EQ,SAIL
38572,2015-12-28,10101117,41.67730261301807,EQ,SAIL
38573,2015-12-29,10101117,41.331791296018956,EQ,SAIL
38662,2015-12-08,10100574,85.84660598897325,EQ,IGL
38663,2015-12-01,10100574,89.2091326464076,EQ,IGL
38664,2015-12-03,10100574,89.15340016037277,EQ,IGL
38665,2015-12-09,10100574,85.447189839057,EQ,IGL
38666,2015-12-04,10100574,88.0387504396763,EQ,IGL
38667,2015-12-07,10100574,86.61757204578831,EQ,IGL
38668,2015-12-02,10100574,89.15340016037277,EQ,IGL
38669,2015-12-11,10100574,89.50637257192666,EQ,IGL
38670,2015-12-10,10100574,86.38535335397654,EQ,IGL
38671,2015-12-14,10100574,88.08519417803866,EQ,IGL
38672,2015-12-15,10100574,87.12845316777418,EQ,IGL
38673,2015-12-16,10100574,92.93392046306832,EQ,IGL
38674,2015-12-17,10100574,92.63668053754925,EQ,IGL
38675,2015-12-21,10100574,94.54087381040571,EQ,IGL
38676,2015-12-22,10100574,94.58731754876807,EQ,IGL
38677,2015-12-24,10100574,95.72983351248195,EQ,IGL
38678,2015-12-23,10100574,96.4729333262796,EQ,IGL
38679,2015-12-28,10100574,97.98699919689233,EQ,IGL
38680,2015-12-18,10100574,91.76353825633701,EQ,IGL
38681,2015-12-30,10100574,97.79193549577043,EQ,IGL
38682,2015-12-29,10100574,99.29671261871067,EQ,IGL
38683,2015-12-31,10100574,98.2749503747389,EQ,IGL
38772,2015-12-01,10100779,1729.8030770777586,EQ,LUPIN
38773,2015-12-02,10100779,1786.3793969788694,EQ,LUPIN
38774,2015-12-03,10100779,1739.4473105123784,EQ,LUPIN
38775,2015-12-04,10100779,1723.3099298148463,EQ,LUPIN
38776,2015-12-07,10100779,1748.9960564872495,EQ,LUPIN
38777,2015-12-08,10100779,1722.9279799758515,EQ,LUPIN
38778,2015-12-09,10100779,1680.5315478474242,EQ,LUPIN
38779,2015-12-10,10100779,1655.5615771231364,EQ,LUPIN
38780,2015-12-11,10100779,1661.6250308171798,EQ,LUPIN
38781,2015-12-14,10100779,1668.9775652178303,EQ,LUPIN
38782,2015-12-15,10100779,1711.9946658346244,EQ,LUPIN
38783,2015-12-16,10100779,1746.2746638844112,EQ,LUPIN
38784,2015-12-17,10100779,1740.2589539202424,EQ,LUPIN
38785,2015-12-18,10100779,1703.878231755984,EQ,LUPIN
38786,2015-12-21,10100779,1720.3975622925107,EQ,LUPIN
38787,2015-12-22,10100779,1704.6421314339736,EQ,LUPIN
38788,2015-12-23,10100779,1723.3576735447207,EQ,LUPIN
38789,2015-12-24,10100779,1722.4982864069825,EQ,LUPIN
38790,2015-12-28,10100779,1757.8763902438795,EQ,LUPIN
38791,2015-12-29,10100779,1763.4146629093045,EQ,LUPIN
38792,2015-12-30,10100779,1753.627198285062,EQ,LUPIN
38793,2015-12-31,10100779,1754.3433542331773,EQ,LUPIN
38794,2015-12-01,10100781,627.8682825725592,EQ,M&M
38795,2015-12-02,10100781,628.5792153200116,EQ,M&M
38796,2015-12-03,10100781,617.2272246752085,EQ,M&M
38797,2015-12-04,10100781,603.2837694993697,EQ,M&M
38798,2015-12-07,10100781,607.1365663242725,EQ,M&M
38799,2015-12-08,10100781,602.8021698962568,EQ,M&M
38800,2015-12-09,10100781,601.8160373755971,EQ,M&M
38801,2015-12-10,10100781,592.0005787978686,EQ,M&M
38802,2015-12-11,10100781,578.790989683916,EQ,M&M
38803,2015-12-14,10100781,589.294447694663,EQ,M&M
38804,2015-12-15,10100781,591.2437794215483,EQ,M&M
38805,2015-12-16,10100781,558.6784729253458,EQ,M&M
38806,2015-12-17,10100781,572.2091284413735,EQ,M&M
38807,2015-12-18,10100781,570.2597967144882,EQ,M&M
38808,2015-12-21,10100781,586.5653832770234,EQ,M&M
38809,2015-12-22,10100781,576.3371250394837,EQ,M&M
38810,2015-12-23,10100781,574.1813934826928,EQ,M&M
38811,2015-12-24,10100781,576.8875245858984,EQ,M&M
38812,2015-12-28,10100781,573.0576610754296,EQ,M&M
38813,2015-12-29,10100781,580.029388663349,EQ,M&M
38814,2015-12-30,10100781,579.2955226014627,EQ,M&M
38815,2015-12-31,10100781,583.5840524006105,EQ,M&M
39145,2015-12-01,10100080,1300.6733556408885,EQ,APOLLOHOSP
39146,2015-12-02,10100080,1338.4190332375392,EQ,APOLLOHOSP
39147,2015-12-03,10100080,1320.2739388658847,EQ,APOLLOHOSP
39148,2015-12-04,10100080,1321.7779440143374,EQ,APOLLOHOSP
39149,2015-12-07,10100080,1329.9286815930484,EQ,APOLLOHOSP
39150,2015-12-08,10100080,1307.3200880711472,EQ,APOLLOHOSP
39151,2015-12-09,10100080,1320.9531669974438,EQ,APOLLOHOSP
39152,2015-12-10,10100080,1352.1976610491702,EQ,APOLLOHOSP
39153,2015-12-11,10100080,1340.165619861549,EQ,APOLLOHOSP
39154,2015-12-14,10100080,1358.5047794136492,EQ,APOLLOHOSP
39155,2015-12-15,10100080,1350.742172195829,EQ,APOLLOHOSP
39156,2015-12-16,10100080,1336.9150280890867,EQ,APOLLOHOSP
39157,2015-12-17,10100080,1382.1807314280009,EQ,APOLLOHOSP
39158,2015-12-18,10100080,1402.9942220307814,EQ,APOLLOHOSP
39159,2015-12-21,10100080,1406.9240419348027,EQ,APOLLOHOSP
39160,2015-12-22,10100080,1406.4388789836892,EQ,APOLLOHOSP
39161,2015-12-23,10100080,1387.3234587098068,EQ,APOLLOHOSP
39162,2015-12-24,10100080,1394.212772615622,EQ,APOLLOHOSP
39163,2015-12-28,10100080,1399.5495650778735,EQ,APOLLOHOSP
39164,2015-12-29,10100080,1416.5302683668551,EQ,APOLLOHOSP
39165,2015-12-30,10100080,1418.7620179419787,EQ,APOLLOHOSP
39166,2015-12-31,10100080,1422.934419321557,EQ,APOLLOHOSP
39189,2015-12-01,10100256,169.15981717956248,EQ,COALINDIA
39190,2015-12-02,10100256,167.57494991276525,EQ,COALINDIA
39191,2015-12-03,10100256,165.81673778866204,EQ,COALINDIA
39192,2015-12-04,10100256,166.0396097480554,EQ,COALINDIA
39193,2015-12-07,10100256,162.22602288732452,EQ,COALINDIA
39194,2015-12-08,10100256,157.49618463797648,EQ,COALINDIA
39195,2015-12-09,10100256,152.34536602088545,EQ,COALINDIA
39196,2015-12-10,10100256,154.00452394081378,EQ,COALINDIA
39197,2015-12-11,10100256,152.41965667401655,EQ,COALINDIA
39198,2015-12-14,10100256,156.5799332493593,EQ,COALINDIA
39199,2015-12-15,10100256,155.7874996159607,EQ,COALINDIA
39200,2015-12-16,10100256,156.9018594129275,EQ,COALINDIA
39201,2015-12-17,10100256,156.53040614727192,EQ,COALINDIA
39202,2015-12-18,10100256,156.67898745353415,EQ,COALINDIA
39203,2015-12-21,10100256,158.14003696511287,EQ,COALINDIA
39204,2015-12-22,10100256,158.04098276093805,EQ,COALINDIA
39205,2015-12-23,10100256,159.7249042319101,EQ,COALINDIA
39206,2015-12-24,10100256,159.62585002773528,EQ,COALINDIA
39207,2015-12-28,10100256,161.21071729453254,EQ,COALINDIA
39208,2015-12-29,10100256,159.3534509662545,EQ,COALINDIA
39209,2015-12-30,10100256,159.52679582356046,EQ,COALINDIA
39210,2015-12-31,10100256,163.34038268429134,EQ,COALINDIA
39323,2015-12-01,10100655,94.35541294438733,EQ,JINDALSTEL
39324,2015-12-02,10100655,94.00888204690008,EQ,JINDALSTEL
39325,2015-12-03,10100655,90.98911279736828,EQ,JINDALSTEL
39326,2015-12-04,10100655,92.4742452151708,EQ,JINDALSTEL
39327,2015-12-07,10100655,92.6722628708778,EQ,JINDALSTEL
39328,2015-12-08,10100655,88.06835237568997,EQ,JINDALSTEL
39329,2015-12-09,10100655,84.15750367547663,EQ,JINDALSTEL
39330,2015-12-10,10100655,86.48421113003393,EQ,JINDALSTEL
39331,2015-12-11,10100655,85.89015816291293,EQ,JINDALSTEL
39332,2015-12-14,10100655,89.99902451883325,EQ,JINDALSTEL
39333,2015-12-15,10100655,89.65249362134598,EQ,JINDALSTEL
39334,2015-12-16,10100655,88.95943182637147,EQ,JINDALSTEL
39335,2015-12-17,10100655,91.18713045307527,EQ,JINDALSTEL
39336,2015-12-18,10100655,90.09803334668675,EQ,JINDALSTEL
39337,2015-12-21,10100655,90.79109514166127,EQ,JINDALSTEL
39338,2015-12-22,10100655,89.65249362134598,EQ,JINDALSTEL
39339,2015-12-23,10100655,91.43465252270902,EQ,JINDALSTEL
39340,2015-12-24,10100655,91.48415693663578,EQ,JINDALSTEL
39341,2015-12-28,10100655,89.7515024491995,EQ,JINDALSTEL
39342,2015-12-29,10100655,89.850511277053,EQ,JINDALSTEL
39343,2015-12-30,10100655,93.90987321904657,EQ,JINDALSTEL
39344,2015-12-31,10100655,95.2959968089956,EQ,JINDALSTEL
39389,2015-12-01,10100941,106.68193093596341,EQ,ONGC
39390,2015-12-02,10100941,106.77249284677494,EQ,ONGC
39391,2015-12-03,10100941,104.01035456702375,EQ,ONGC
39392,2015-12-04,10100941,102.87833068187983,EQ,ONGC
39393,2015-12-07,10100941,101.38405915348986,EQ,ONGC
39394,2015-12-08,10100941,97.69366128792066,EQ,ONGC
39395,2015-12-09,10100941,98.30495418589837,EQ,ONGC
39396,2015-12-10,10100941,99.52753998185382,EQ,ONGC
39397,2015-12-11,10100941,97.51253746629763,EQ,ONGC
39398,2015-12-14,10100941,96.62955883588538,EQ,ONGC
39399,2015-12-15,10100941,98.62192087373867,EQ,ONGC
39400,2015-12-16,10100941,102.62928542714818,EQ,ONGC
39401,2015-12-17,10100941,101.79158775214167,EQ,ONGC
39402,2015-12-18,10100941,101.08973294335243,EQ,ONGC
39403,2015-12-21,10100941,104.34996173256692,EQ,ONGC
39404,2015-12-22,10100941,104.3952426879727,EQ,ONGC
39405,2015-12-23,10100941,106.65929045826054,EQ,ONGC
39406,2015-12-24,10100941,105.88951421636267,EQ,ONGC
39407,2015-12-28,10100941,108.76485488462824,EQ,ONGC
39408,2015-12-29,10100941,108.56109058530232,EQ,ONGC
39409,2015-12-30,10100941,108.62901201841096,EQ,ONGC
39410,2015-12-31,10100941,109.46670969341747,EQ,ONGC
39433,2015-12-01,10100988,90.8294063907874,EQ,PETRONET
39434,2015-12-02,10100988,90.61985868309051,EQ,PETRONET
39435,2015-12-03,10100988,92.02954326214217,EQ,PETRONET
39436,2015-12-04,10100988,93.09633159223532,EQ,PETRONET
39437,2015-12-07,10100988,93.32492909154098,EQ,PETRONET
39438,2015-12-08,10100988,91.72474659640127,EQ,PETRONET
39439,2015-12-09,10100988,92.37243951110068,EQ,PETRONET
39440,2015-12-10,10100988,92.92488346775606,EQ,PETRONET
39441,2015-12-11,10100988,92.58198721879755,EQ,PETRONET
39442,2015-12-14,10100988,92.4295888859271,EQ,PETRONET
39443,2015-12-15,10100988,91.09610347331068,EQ,PETRONET
39444,2015-12-16,10100988,91.89619472088053,EQ,PETRONET
39445,2015-12-17,10100988,92.71533576005919,EQ,PETRONET
39446,2015-12-18,10100988,92.69628596845038,EQ,PETRONET
39447,2015-12-21,10100988,91.97239388731576,EQ,PETRONET
39448,2015-12-22,10100988,91.8199955544453,EQ,PETRONET
39449,2015-12-23,10100988,91.458049513878,EQ,PETRONET
39450,2015-12-24,10100988,91.61044784674843,EQ,PETRONET
39451,2015-12-28,10100988,92.29624034466546,EQ,PETRONET
39452,2015-12-29,10100988,94.54411575450457,EQ,PETRONET
39453,2015-12-30,10100988,94.35361783841651,EQ,PETRONET
39454,2015-12-31,10100988,97.51588324547832,EQ,PETRONET
39739,2015-12-01,10101080,458.1761326866165,EQ,RELIANCE
39740,2015-12-02,10101080,463.89206849661105,EQ,RELIANCE
39741,2015-12-03,10101080,463.5363048569848,EQ,RELIANCE
39742,2015-12-04,10101080,457.9626745028408,EQ,RELIANCE
39743,2015-12-07,10101080,451.606364141519,EQ,RELIANCE
39744,2015-12-08,10101080,446.31734469907593,EQ,RELIANCE
39745,2015-12-09,10101080,434.4585567115354,EQ,RELIANCE
39746,2015-12-10,10101080,450.7999665583663,EQ,RELIANCE
39747,2015-12-11,10101080,452.0332805090705,EQ,RELIANCE
39748,2015-12-14,10101080,453.053136275999,EQ,RELIANCE
39749,2015-12-15,10101080,462.9196478816327,EQ,RELIANCE
39750,2015-12-16,10101080,464.22411456026214,EQ,RELIANCE
39751,2015-12-17,10101080,478.95272924078756,EQ,RELIANCE
39752,2015-12-18,10101080,470.50927219365866,EQ,RELIANCE
39753,2015-12-21,10101080,470.604142497559,EQ,RELIANCE
39754,2015-12-22,10101080,468.32725520395115,EQ,RELIANCE
39755,2015-12-23,10101080,476.15405527572796,EQ,RELIANCE
39756,2015-12-24,10101080,474.6124128373477,EQ,RELIANCE
39757,2015-12-28,10101080,479.28477530443865,EQ,RELIANCE
39758,2015-12-29,10101080,481.6565329019468,EQ,RELIANCE
39759,2015-12-30,10101080,476.4861013393791,EQ,RELIANCE
39760,2015-12-31,10101080,481.2770516863455,EQ,RELIANCE
39955,2015-12-01,10101249,321.17993319283255,EQ,SUNTV
39956,2015-12-02,10101249,321.0996382095343,EQ,SUNTV
39957,2015-12-03,10101249,317.44621646946587,EQ,SUNTV
39958,2015-12-04,10101249,314.8366295122741,EQ,SUNTV
39959,2015-12-07,10101249,303.9566592753669,EQ,SUNTV
39960,2015-12-08,10101249,307.5699335237863,EQ,SUNTV
39961,2015-12-09,10101249,302.87267700084107,EQ,SUNTV
39962,2015-12-10,10101249,310.70143787241636,EQ,SUNTV
39963,2015-12-11,10101249,304.8800515832963,EQ,SUNTV
39964,2015-12-14,10101249,305.20123151648914,EQ,SUNTV
39965,2015-12-15,10101249,307.52978603213717,EQ,SUNTV
39966,2015-12-16,10101249,312.86940242146795,EQ,SUNTV
39967,2015-12-17,10101249,317.48636396111493,EQ,SUNTV
39968,2015-12-18,10101249,311.2233552638547,EQ,SUNTV
39969,2015-12-21,10101249,309.3364231563468,EQ,SUNTV
39970,2015-12-22,10101249,311.3036502471529,EQ,SUNTV
39971,2015-12-23,10101249,316.0410542617472,EQ,SUNTV
39972,2015-12-24,10101249,332.3409358712834,EQ,SUNTV
39973,2015-12-28,10101249,335.35199774496624,EQ,SUNTV
39974,2015-12-29,10101249,332.4613783462308,EQ,SUNTV
39975,2015-12-30,10101249,332.38108336293254,EQ,SUNTV
39976,2015-12-31,10101249,342.3778087835595,EQ,SUNTV
40789,2015-12-01,10100989,61.84116338939543,EQ,PFC
40790,2015-12-02,10100989,61.739713156509154,EQ,PFC
40791,2015-12-03,10100989,61.9281207318694,EQ,PFC
40792,2015-12-04,10100989,60.6527463755847,EQ,PFC
40793,2015-12-07,10100989,60.05853786867932,EQ,PFC
40794,2015-12-08,10100989,58.14547633425228,EQ,PFC
40795,2015-12-09,10100989,59.24693600558907,EQ,PFC
40796,2015-12-10,10100989,57.56576071775924,EQ,PFC
40797,2015-12-11,10100989,58.29040523837554,EQ,PFC
40798,2015-12-14,10100989,59.98607341661769,EQ,PFC
40799,2015-12-15,10100989,59.928101854968396,EQ,PFC
40800,2015-12-16,10100989,59.942594745380724,EQ,PFC
40801,2015-12-17,10100989,62.52232923877476,EQ,PFC
40802,2015-12-18,10100989,61.710727375684506,EQ,PFC
40803,2015-12-21,10100989,63.24697375939107,EQ,PFC
40804,2015-12-22,10100989,62.66725814289802,EQ,PFC
40805,2015-12-23,10100989,62.848552043022124,EQ,PFC
40806,2015-12-24,10100989,61.88165124236025,EQ,PFC
40807,2015-12-28,10100989,61.29244606695691,EQ,PFC
40808,2015-12-29,10100989,61.56438691714307,EQ,PFC
40809,2015-12-30,10100989,61.473739967081016,EQ,PFC
40810,2015-12-31,10100989,60.854319141657,EQ,PFC
40985,2015-12-01,10100729,685.4791830752804,EQ,KOTAKBANK
40986,2015-12-02,10100729,677.3661198425423,EQ,KOTAKBANK
40987,2015-12-03,10100729,671.7417263130978,EQ,KOTAKBANK
40988,2015-12-04,10100729,661.6377273177245,EQ,KOTAKBANK
40989,2015-12-07,10100729,668.5562290928817,EQ,KOTAKBANK
40990,2015-12-08,10100729,670.9453520080439,EQ,KOTAKBANK
40991,2015-12-09,10100729,665.569825448929,EQ,KOTAKBANK
40993,2015-12-10,10100729,674.8276767451823,EQ,KOTAKBANK
40994,2015-12-11,10100729,664.6739043557432,EQ,KOTAKBANK
40995,2015-12-14,10100729,671.0448987961756,EQ,KOTAKBANK
40996,2015-12-15,10100729,683.4882473126453,EQ,KOTAKBANK
40997,2015-12-16,10100729,691.352443575054,EQ,KOTAKBANK
40998,2015-12-17,10100729,700.013014142517,EQ,KOTAKBANK
40999,2015-12-18,10100729,699.2664132315289,EQ,KOTAKBANK
41000,2015-12-21,10100729,702.7007774220743,EQ,KOTAKBANK
41001,2015-12-22,10100729,695.0356747359291,EQ,KOTAKBANK
41002,2015-12-23,10100729,699.3659600196605,EQ,KOTAKBANK
41003,2015-12-24,10100729,698.1713985620795,EQ,KOTAKBANK
41005,2015-12-28,10100729,704.7912599728413,EQ,KOTAKBANK
41006,2015-12-29,10100729,702.9994177864697,EQ,KOTAKBANK
41007,2015-12-30,10100729,705.9360480363565,EQ,KOTAKBANK
41008,2015-12-31,10100729,716.786647942718,EQ,KOTAKBANK
